folder,pdf_id,ref_link,pdf_url
128,945,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/945,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/945/filename/folder_0128.pdf/mapsto/pdf/type/singleitem/folder_0128.pdf
129,890,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/890,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/890/filename/folder_0129.pdf/mapsto/pdf/type/singleitem/folder_0129.pdf
130,973,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/973,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/973/filename/folder_0130.pdf/mapsto/pdf/type/singleitem/folder_0130.pdf
131,917,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/917,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/917/filename/folder_0131.pdf/mapsto/pdf/type/singleitem/folder_0131.pdf
132,882,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/882,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/882/filename/folder_0132.pdf/mapsto/pdf/type/singleitem/folder_0132.pdf
133,862,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/862,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/862/filename/folder_0133.pdf/mapsto/pdf/type/singleitem/folder_0133.pdf
134,950,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/950,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/950/filename/folder_0134.pdf/mapsto/pdf/type/singleitem/folder_0134.pdf
135,941,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/941,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/941/filename/folder_0135.pdf/mapsto/pdf/type/singleitem/folder_0135.pdf
136,972,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/972,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/972/filename/folder_0136.pdf/mapsto/pdf/type/singleitem/folder_0136.pdf
137,970,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/970,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/970/filename/folder_0137.pdf/mapsto/pdf/type/singleitem/folder_0137.pdf
138,999,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/999,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/999/filename/folder_0138.pdf/mapsto/pdf/type/singleitem/folder_0138.pdf
139,940,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/940,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/940/filename/folder_0139.pdf/mapsto/pdf/type/singleitem/folder_0139.pdf
140,1009,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1009,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1009/filename/folder_0140.pdf/mapsto/pdf/type/singleitem/folder_0140.pdf
141,908,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/908,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/908/filename/folder_0141.pdf/mapsto/pdf/type/singleitem/folder_0141.pdf
142,859,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/859,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/859/filename/folder_0142.pdf/mapsto/pdf/type/singleitem/folder_0142.pdf
143,904,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/904,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/904/filename/folder_0143.pdf/mapsto/pdf/type/singleitem/folder_0143.pdf
144,963,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/963,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/963/filename/folder_0144.pdf/mapsto/pdf/type/singleitem/folder_0144.pdf
145,905,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/905,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/905/filename/folder_0145.pdf/mapsto/pdf/type/singleitem/folder_0145.pdf
146,886,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/886,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/886/filename/folder_0146.pdf/mapsto/pdf/type/singleitem/folder_0146.pdf
147,864,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/864,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/864/filename/folder_0147.pdf/mapsto/pdf/type/singleitem/folder_0147.pdf
148,1006,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1006,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1006/filename/folder_0148.pdf/mapsto/pdf/type/singleitem/folder_0148.pdf
149,1010,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1010,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1010/filename/folder_0149.pdf/mapsto/pdf/type/singleitem/folder_0149.pdf
150,960,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/960,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/960/filename/folder_0150.pdf/mapsto/pdf/type/singleitem/folder_0150.pdf
151,895,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/895,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/895/filename/folder_0151.pdf/mapsto/pdf/type/singleitem/folder_0151.pdf
152,922,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/922,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/922/filename/folder_0152.pdf/mapsto/pdf/type/singleitem/folder_0152.pdf
153,918,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/918,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/918/filename/folder_0153.pdf/mapsto/pdf/type/singleitem/folder_0153.pdf
154,925,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/925,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/925/filename/folder_0154.pdf/mapsto/pdf/type/singleitem/folder_0154.pdf
155,893,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/893,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/893/filename/folder_0155.pdf/mapsto/pdf/type/singleitem/folder_0155.pdf
156,871,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/871,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/871/filename/folder_0156.pdf/mapsto/pdf/type/singleitem/folder_0156.pdf
157,938,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/938,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/938/filename/folder_0157.pdf/mapsto/pdf/type/singleitem/folder_0157.pdf
158,968,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/968,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/968/filename/folder_0158.pdf/mapsto/pdf/type/singleitem/folder_0158.pdf
159,874,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/874,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/874/filename/folder_0159.pdf/mapsto/pdf/type/singleitem/folder_0159.pdf
160,956,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/956,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/956/filename/folder_0160.pdf/mapsto/pdf/type/singleitem/folder_0160.pdf
161,923,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/923,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/923/filename/folder_0161.pdf/mapsto/pdf/type/singleitem/folder_0161.pdf
162,1001,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1001,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1001/filename/folder_0162.pdf/mapsto/pdf/type/singleitem/folder_0162.pdf
163,888,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/888,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/888/filename/folder_0163.pdf/mapsto/pdf/type/singleitem/folder_0163.pdf
164,858,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/858,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/858/filename/folder_0164.pdf/mapsto/pdf/type/singleitem/folder_0164.pdf
165,959,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/959,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/959/filename/folder_0165.pdf/mapsto/pdf/type/singleitem/folder_0165.pdf
166,868,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/868,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/868/filename/folder_0166.pdf/mapsto/pdf/type/singleitem/folder_0166.pdf
167,961,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/961,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/961/filename/folder_0167.pdf/mapsto/pdf/type/singleitem/folder_0167.pdf
168,958,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/958,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/958/filename/folder_0168.pdf/mapsto/pdf/type/singleitem/folder_0168.pdf
169,931,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/931,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/931/filename/folder_0169.pdf/mapsto/pdf/type/singleitem/folder_0169.pdf
170,914,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/914,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/914/filename/folder_0170.pdf/mapsto/pdf/type/singleitem/folder_0170.pdf
171,909,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/909,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/909/filename/folder_0171.pdf/mapsto/pdf/type/singleitem/folder_0171.pdf
172,833,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/833,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/833/filename/folder_0172.pdf/mapsto/pdf/type/singleitem/folder_0172.pdf
173,846,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/846,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/846/filename/folder_0173.pdf/mapsto/pdf/type/singleitem/folder_0173.pdf
174,809,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/809,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/809/filename/folder_0174.pdf/mapsto/pdf/type/singleitem/folder_0174.pdf
175,810,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/810,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/810/filename/folder_0175.pdf/mapsto/pdf/type/singleitem/folder_0175.pdf
176,780,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/780,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/780/filename/folder_0176.pdf/mapsto/pdf/type/singleitem/folder_0176.pdf
177,842,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/842,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/842/filename/folder_0177.pdf/mapsto/pdf/type/singleitem/folder_0177.pdf
178,808,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/808,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/808/filename/folder_0178.pdf/mapsto/pdf/type/singleitem/folder_0178.pdf
179,789,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/789,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/789/filename/folder_0179.pdf/mapsto/pdf/type/singleitem/folder_0179.pdf
180,784,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/784,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/784/filename/folder_0180.pdf/mapsto/pdf/type/singleitem/folder_0180.pdf
181,820,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/820,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/820/filename/folder_0181.pdf/mapsto/pdf/type/singleitem/folder_0181.pdf
182,823,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/823,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/823/filename/folder_0182.pdf/mapsto/pdf/type/singleitem/folder_0182.pdf
183,849,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/849,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/849/filename/folder_0183.pdf/mapsto/pdf/type/singleitem/folder_0183.pdf
184,841,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/841,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/841/filename/folder_0184.pdf/mapsto/pdf/type/singleitem/folder_0184.pdf
185,782,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/782,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/782/filename/folder_0185.pdf/mapsto/pdf/type/singleitem/folder_0185.pdf
186,825,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/825,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/825/filename/folder_0186.pdf/mapsto/pdf/type/singleitem/folder_0186.pdf
187,797,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/797,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/797/filename/folder_0187.pdf/mapsto/pdf/type/singleitem/folder_0187.pdf
188,787,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/787,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/787/filename/folder_0188.pdf/mapsto/pdf/type/singleitem/folder_0188.pdf
189,793,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/793,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/793/filename/folder_0189.pdf/mapsto/pdf/type/singleitem/folder_0189.pdf
190,796,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/796,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/796/filename/folder_0190.pdf/mapsto/pdf/type/singleitem/folder_0190.pdf
191,839,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/839,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/839/filename/folder_0191.pdf/mapsto/pdf/type/singleitem/folder_0191.pdf
192,857,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/857,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/857/filename/folder_0192.pdf/mapsto/pdf/type/singleitem/folder_0192.pdf
193,834,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/834,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/834/filename/folder_0193.pdf/mapsto/pdf/type/singleitem/folder_0193.pdf
194,829,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/829,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/829/filename/folder_0194.pdf/mapsto/pdf/type/singleitem/folder_0194.pdf
195,814,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/814,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/814/filename/folder_0195.pdf/mapsto/pdf/type/singleitem/folder_0195.pdf
196,812,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/812,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/812/filename/folder_0196.pdf/mapsto/pdf/type/singleitem/folder_0196.pdf
197,847,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/847,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/847/filename/folder_0197.pdf/mapsto/pdf/type/singleitem/folder_0197.pdf
198,827,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/827,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/827/filename/folder_0198.pdf/mapsto/pdf/type/singleitem/folder_0198.pdf
199,821,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/821,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/821/filename/folder_0199.pdf/mapsto/pdf/type/singleitem/folder_0199.pdf
200,856,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/856,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/856/filename/folder_0200.pdf/mapsto/pdf/type/singleitem/folder_0200.pdf
201,840,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/840,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/840/filename/folder_0201.pdf/mapsto/pdf/type/singleitem/folder_0201.pdf
202,811,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/811,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/811/filename/folder_0202.pdf/mapsto/pdf/type/singleitem/folder_0202.pdf
203,824,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/824,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/824/filename/folder_0203.pdf/mapsto/pdf/type/singleitem/folder_0203.pdf
204,781,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/781,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/781/filename/folder_0204.pdf/mapsto/pdf/type/singleitem/folder_0204.pdf
205,836,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/836,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/836/filename/folder_0205.pdf/mapsto/pdf/type/singleitem/folder_0205.pdf
206,826,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/826,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/826/filename/folder_0206.pdf/mapsto/pdf/type/singleitem/folder_0206.pdf
207,804,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/804,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/804/filename/folder_0207.pdf/mapsto/pdf/type/singleitem/folder_0207.pdf
208,850,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/850,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/850/filename/folder_0208.pdf/mapsto/pdf/type/singleitem/folder_0208.pdf
209,795,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/795,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/795/filename/folder_0209.pdf/mapsto/pdf/type/singleitem/folder_0209.pdf
210,778,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/778,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/778/filename/folder_0210.pdf/mapsto/pdf/type/singleitem/folder_0210.pdf
211,835,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/835,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/835/filename/folder_0211.pdf/mapsto/pdf/type/singleitem/folder_0211.pdf
212,798,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/798,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/798/filename/folder_0212.pdf/mapsto/pdf/type/singleitem/folder_0212.pdf
213,815,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/815,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/815/filename/folder_0213.pdf/mapsto/pdf/type/singleitem/folder_0213.pdf
214,818,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/818,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/818/filename/folder_0214.pdf/mapsto/pdf/type/singleitem/folder_0214.pdf
215,805,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/805,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/805/filename/folder_0215.pdf/mapsto/pdf/type/singleitem/folder_0215.pdf
216,799,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/799,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/799/filename/folder_0216.pdf/mapsto/pdf/type/singleitem/folder_0216.pdf
217,828,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/828,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/828/filename/folder_0217.pdf/mapsto/pdf/type/singleitem/folder_0217.pdf
218,822,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/822,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/822/filename/folder_0218.pdf/mapsto/pdf/type/singleitem/folder_0218.pdf
219,801,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/801,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/801/filename/folder_0219.pdf/mapsto/pdf/type/singleitem/folder_0219.pdf
220,844,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/844,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/844/filename/folder_0220.pdf/mapsto/pdf/type/singleitem/folder_0220.pdf
221,786,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/786,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/786/filename/folder_0221.pdf/mapsto/pdf/type/singleitem/folder_0221.pdf
222,853,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/853,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/853/filename/folder_0222.pdf/mapsto/pdf/type/singleitem/folder_0222.pdf
223,806,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/806,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/806/filename/folder_0223.pdf/mapsto/pdf/type/singleitem/folder_0223.pdf
224,831,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/831,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/831/filename/folder_0224.pdf/mapsto/pdf/type/singleitem/folder_0224.pdf
225,791,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/791,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/791/filename/folder_0225.pdf/mapsto/pdf/type/singleitem/folder_0225.pdf
226,794,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/794,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/794/filename/folder_0226.pdf/mapsto/pdf/type/singleitem/folder_0226.pdf
